target_drugs,uniprot_id,Organism
DB04066,P16113,"Halorhodospira halophila (Ectothiorhodospira halophila)"
DB04066,Q14914,"Homo sapiens (Human)"
DB04066,Q3IWB0,"Rhodobacter sphaeroides (strain ATCC 17023 / 2.4.1 / NCIB 8253 / DSM 158)"
DB04067,Q04416,"Arthrobacter sp."
DB04067,P56653,"Pseudomonas sp. (strain CBS-3)"
DB04068,P15531,"Homo sapiens (Human)"
DB04069,P53355,"Homo sapiens (Human)"
DB04070,Q00441,"Saccharopolyspora erythraea (strain ATCC 11635 / DSM 40517 / JCM 4748 / NBRC 13426 / NCIMB 8594 / NRRL 2338)"
DB04071,P00326,"Homo sapiens (Human)"
DB04072,Q99798,"Homo sapiens (Human)"
DB04073,P01556,"Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961)"
DB04074,Q9JZW6,"Neisseria meningitidis serogroup B (strain MC58)"
DB04074,P18548,"Streptomyces clavuligerus (strain ATCC 27064 / DSM 738 / JCM 4710 / NBRC 13307 / NCIMB 12785 / NRRL 3585 / VKM Ac-602)"
DB04074,P96420,"Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)"
DB04074,P96420,"Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)"
DB04074,O15382,"Homo sapiens (Human)"
DB04075,P0A6C8,"Escherichia coli (strain K12)"
DB04075,Q9HTN2,"Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)"
DB04076,P00491,"Homo sapiens (Human)"
DB04077,P69924,"Escherichia coli (strain K12)"
DB04077,P17802,"Escherichia coli (strain K12)"
DB04077,O14717,"Homo sapiens (Human)"
DB04077,P0AER0,"Escherichia coli (strain K12)"
DB04077,P13632,"Rhizobium meliloti (strain 1021) (Ensifer meliloti) (Sinorhizobium meliloti)"
DB04077,P00325,"Homo sapiens (Human)"
DB04077,Q14643,"Homo sapiens (Human)"
DB04077,P09466,"Homo sapiens (Human)"
DB04077,P17050,"Homo sapiens (Human)"
DB04077,Q52369,"Pseudomonas stutzeri (Pseudomonas perfectomarina)"
DB04077,Q93PP9,"Desulfovibrio desulfuricans (strain ATCC 27774 / DSM 6949)"
DB04077,P37173,"Homo sapiens (Human)"
DB04077,P0A6E4,"Escherichia coli (strain K12)"
DB04077,Q8GR70,"Enterococcus hirae"
DB04077,P84077,"Homo sapiens (Human)"
DB04077,P52477,"Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)"
DB04077,O43252,"Homo sapiens (Human)"
DB04077,P06988,"Escherichia coli (strain K12)"
DB04077,P23367,"Escherichia coli (strain K12)"
DB04077,O60760,"Homo sapiens (Human)"
DB04077,P37700,"Clostridium cellulolyticum (strain ATCC 35319 / DSM 5812 / JCM 6584 / H10)"
DB04077,P09211,"Homo sapiens (Human)"
DB04077,Q9NZK7,"Homo sapiens (Human)"
DB04077,Q9NPH2,"Homo sapiens (Human)"
DB04079,P02974,"Neisseria gonorrhoeae"
DB04079,P13036,"Escherichia coli (strain K12)"
DB04079,P08100,"Homo sapiens (Human)"
DB04080,P12931,"Homo sapiens (Human)"
DB04081,P00918,"Homo sapiens (Human)"
DB04082,P0A808,"Shigella flexneri"
DB04082,P0A805,"Escherichia coli (strain K12)"
DB04083,P83786,"Thermus thermophilus"
DB04083,Q9X266,"Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)"
DB04083,P13254,"Pseudomonas putida (Arthrobacter siderocapsulatus)"
DB04083,P00935,"Escherichia coli (strain K12)"
DB04083,P33447,"Trypanosoma cruzi"
DB04083,Q16773,"Homo sapiens (Human)"
DB04083,P11926,"Homo sapiens (Human)"
DB04083,P12995,"Escherichia coli (strain K12)"
DB04083,P11217,"Homo sapiens (Human)"
DB04083,P21549,"Homo sapiens (Human)"
DB04083,P00509,"Escherichia coli (strain K12)"
DB04084,P49424,"Cellvibrio japonicus (strain Ueda107) (Pseudomonas fluorescens subsp. cellulosa)"
DB04085,P00282,"Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)"
DB04086,O85465,"Bacillus agaradhaerens (Bacillus agaradherans)"
DB04087,Q5SJ28,"Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579)"
DB04087,P0A6L0,"Escherichia coli (strain K12)"
DB04088,P18031,"Homo sapiens (Human)"
DB04089,P00918,"Homo sapiens (Human)"
DB04090,P15559,"Homo sapiens (Human)"
DB04092,P15034,"Escherichia coli (strain K12)"
DB04094,P62942,"Homo sapiens (Human)"
DB04095,P0A538,"Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)"
DB04095,P0A538,"Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)"
DB04097,P09147,"Escherichia coli (strain K12)"
DB04098,P17612,"Homo sapiens (Human)"
DB04099,P08164,"Bacillus subtilis (strain 168)"
DB04099,Q9HAN9,"Homo sapiens (Human)"
DB04099,P54455,"Bacillus subtilis (strain 168)"
DB04099,Q96T66,"Homo sapiens (Human)"
DB04099,O25096,"Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)"
DB04099,P18843,"Escherichia coli (strain K12)"
DB04100,P00282,"Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)"
DB04101,P24941,"Homo sapiens (Human)"
DB04103,P07617,"Vaccinia virus (strain Western Reserve) (VACV) (Vaccinia virus (strain WR))"
DB04104,P05100,"Escherichia coli (strain K12)"
DB04105,P00325,"Homo sapiens (Human)"
DB04106,Q16881,"Homo sapiens (Human)"
DB04107,P07477,"Homo sapiens (Human)"
DB04108,P50579,"Homo sapiens (Human)"
DB04109,P35030,"Homo sapiens (Human)"
DB04112,P14555,"Homo sapiens (Human)"
DB04113,P00326,"Homo sapiens (Human)"
DB04114,P22303,"Homo sapiens (Human)"
DB04115,P0A0N5,"Staphylococcus haemolyticus"
DB04116,P00722,"Escherichia coli (strain K12)"
DB04117,P30084,"Homo sapiens (Human)"
DB04119,Q9UQM7,"Homo sapiens (Human)"
DB04119,P22314,"Homo sapiens (Human)"
DB04120,Q05603,"Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)"
DB04120,P07773,"Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1)"
DB04121,P84077,"Homo sapiens (Human)"
DB04122,P11411,"Leuconostoc mesenteroides"
DB04123,P05364,"Enterobacter cloacae"
DB04124,P60339,"Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579)"
DB04125,P07477,"Homo sapiens (Human)"
DB04126,P07858,"Homo sapiens (Human)"
DB04126,P09668,"Homo sapiens (Human)"
DB04127,P0A7Z3,"Shigella flexneri"
DB04128,O66529,"Aquifex aeolicus (strain VF5)"
DB04129,P42262,"Homo sapiens (Human)"
DB04130,Q05603,"Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)"
DB04131,Q54528,"Streptomyces purpurascens"
DB04132,Q04760,"Homo sapiens (Human)"
DB04132,Q03013,"Homo sapiens (Human)"
DB04132,P09211,"Homo sapiens (Human)"
DB04132,Q8MU52,"Plasmodium falciparum"
DB04132,P08263,"Homo sapiens (Human)"
DB04132,P0CG29,"Homo sapiens (Human)"
DB04133,P00807,"Staphylococcus aureus"
DB04133,Q8XJ01,"Clostridium perfringens (strain 13 / Type A)"
DB04135,P25524,"Escherichia coli (strain K12)"
DB04136,P00734,"Homo sapiens (Human)"
DB04137,P20339,"Homo sapiens (Human)"
DB04137,P38424,"Bacillus subtilis (strain 168)"
DB04137,P11124,"Pseudomonas phage phi6 (Bacteriophage phi-6)"
DB04137,Q9NWZ5,"Homo sapiens (Human)"
DB04137,P01112,"Homo sapiens (Human)"
DB04137,P26663,"Hepatitis C virus genotype 1b (isolate BK) (HCV)"
DB04137,P61587,"Homo sapiens (Human)"
DB04137,P19711,"Bovine viral diarrhea virus (isolate NADL) (BVDV) (Mucosal disease virus)"
DB04137,Q15382,"Homo sapiens (Human)"
DB04137,P0A6T8,"Shigella flexneri"
DB04137,P16118,"Homo sapiens (Human)"
DB04137,Q84424,"Paramecium bursaria Chlorella virus 1 (PBCV-1)"
DB04137,P03300,"Poliovirus type 1 (strain Mahoney)"
DB04137,P84077,"Homo sapiens (Human)"
DB04137,P32173,"Escherichia coli (strain K12)"
DB04137,P43099,"Lactobacillus sp. (strain 30a)"
DB04137,P00367,"Homo sapiens (Human)"
DB04137,Q8N142,"Homo sapiens (Human)"
DB04137,P10114,"Homo sapiens (Human)"
DB04138,P38489,"Escherichia coli (strain K12)"
DB04139,P03176,"Human herpesvirus 1 (strain 17) (HHV-1) (Human herpes simplex virus 1)"
DB04140,P08254,"Homo sapiens (Human)"
DB04141,P16442,"Homo sapiens (Human)"
DB04141,P08574,"Homo sapiens (Human)"
DB04141,P00156,"Homo sapiens (Human)"
DB04141,P31930,"Homo sapiens (Human)"
DB04141,P22695,"Homo sapiens (Human)"
DB04141,P07919,"Homo sapiens (Human)"
DB04141,O14949,"Homo sapiens (Human)"
DB04141,P47985,"Homo sapiens (Human)"
DB04141,P14927,"Homo sapiens (Human)"
DB04141,Q9UDW1,"Homo sapiens (Human)"
DB04141,P31040,"Homo sapiens (Human)"
DB04141,P21912,"Homo sapiens (Human)"
DB04141,O14521,"Homo sapiens (Human)"
DB04141,Q16134,"Homo sapiens (Human)"
DB04141,Q99643,"Homo sapiens (Human)"
DB04142,P18031,"Homo sapiens (Human)"
DB04143,P00929,"Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)"
DB04143,P0A2K1,"Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)"
DB04144,Q00987,"Homo sapiens (Human)"
DB04147,P13036,"Escherichia coli (strain K12)"
DB04147,P10384,"Escherichia coli (strain K12)"
DB04147,P37001,"Escherichia coli (strain K12)"
DB04147,P27338,"Homo sapiens (Human)"
DB04147,P0AGG2,"Escherichia coli (strain K12)"
DB04147,P0C0Y8,"Rhodobacter sphaeroides (Rhodopseudomonas sphaeroides)"
DB04147,P0C0Y9,"Rhodobacter sphaeroides (Rhodopseudomonas sphaeroides)"
DB04147,P0C0Y7,"Rhodobacter sphaeroides (Rhodopseudomonas sphaeroides)"
DB04147,P98002,"Paracoccus denitrificans"
DB04147,P08306,"Paracoccus denitrificans"
DB04147,P01595,"Homo sapiens (Human)"
DB04147,P01764,"Homo sapiens (Human)"
DB04147,P07173,"Blastochloris viridis (Rhodopseudomonas viridis)"
DB04147,P06008,"Blastochloris viridis (Rhodopseudomonas viridis)"
DB04147,P06009,"Blastochloris viridis (Rhodopseudomonas viridis)"
DB04147,P06010,"Blastochloris viridis (Rhodopseudomonas viridis)"
DB04147,Q93RD8,"Thermochromatium tepidum (Chromatium tepidum)"
DB04147,P60981,"Homo sapiens (Human)"
DB04147,P08100,"Homo sapiens (Human)"
DB04147,P0C0X8,"Rhodobacter sphaeroides (Rhodopseudomonas sphaeroides)"
DB04147,Q14494,"Homo sapiens (Human)"
DB04147,P33247,"Alicyclobacillus acidocaldarius subsp. acidocaldarius (strain ATCC 27009 / DSM 446 / JCM 5260 / NBRC 15652 / NCIMB 11725 / NRRL B-14509 / 104-1A) (Bacillus acidocaldarius)"
DB04147,P06129,"Escherichia coli (strain K12)"
DB04147,P00646,"Escherichia coli"
DB04147,P42512,"Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)"
DB04147,P02689,"Homo sapiens (Human)"
DB04147,P0A915,"Escherichia coli (strain K12)"
DB04147,P26789,"Rhodoblastus acidophilus (Rhodopseudomonas acidophila)"
DB04147,P26790,"Rhodoblastus acidophilus (Rhodopseudomonas acidophila)"
DB04147,P02929,"Escherichia coli (strain K12)"
DB04147,P17315,"Escherichia coli (strain K12)"
DB04147,P06716,"Escherichia coli"
DB04147,P23528,"Homo sapiens (Human)"
DB04147,P09391,"Escherichia coli (strain K12)"
DB04147,P76045,"Escherichia coli (strain K12)"
DB04147,P07110,"Escherichia coli"
DB04147,P69856,"Escherichia coli (strain K12)"
DB04147,Q3J170,"Rhodobacter sphaeroides (strain ATCC 17023 / 2.4.1 / NCIB 8253 / DSM 158)"
DB04147,Q3J1A5,"Rhodobacter sphaeroides (strain ATCC 17023 / 2.4.1 / NCIB 8253 / DSM 158)"
DB04147,Q3J1A6,"Rhodobacter sphaeroides (strain ATCC 17023 / 2.4.1 / NCIB 8253 / DSM 158)"
DB04147,Q5RT80,"Neisseria meningitidis"
DB04147,Q98GN8,"Rhizobium loti (strain MAFF303099) (Mesorhizobium loti)"
DB04147,P69681,"Escherichia coli (strain K12)"
DB04147,Q5HFX3,""
DB04147,Q02127,"Homo sapiens (Human)"
DB04147,Q46704,"Escherichia coli"
DB04147,Q46705,"Escherichia coli"
DB04147,Q46702,"Escherichia coli"
DB04147,Q4KH25,"Pseudomonas fluorescens (strain ATCC BAA-477 / NRRL B-23932 / Pf-5)"
DB04149,Q07343,"Homo sapiens (Human)"
DB04149,Q08499,"Homo sapiens (Human)"
DB04150,P19021,"Homo sapiens (Human)"
DB04151,P68133,"Homo sapiens (Human)"
DB04152,P42262,"Homo sapiens (Human)"
DB04153,P11766,"Homo sapiens (Human)"
DB04154,Q83QN9,"Shigella flexneri"
DB04154,P77173,"Escherichia coli (strain K12)"
DB04155,P00722,"Escherichia coli (strain K12)"
DB04156,Q9GZU7,"Homo sapiens (Human)"
DB04156,P75792,"Escherichia coli (strain K12)"
DB04156,P0AE67,"Escherichia coli (strain K12)"
DB04157,P11797,"Serratia marcescens"
DB04158,P26281,"Escherichia coli (strain K12)"
DB04160,Q83P33,"Shigella flexneri"
DB04160,P18843,"Escherichia coli (strain K12)"
DB04160,O05891,"Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)"
DB04160,O05891,"Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)"
DB04160,P06971,"Escherichia coli (strain K12)"
DB04160,P22939,"Escherichia coli (strain K12)"
DB04160,Q46822,"Escherichia coli (strain K12)"
DB04162,P61713,"Brucella suis biovar 1 (strain 1330)"
DB04162,P11998,"Bacillus subtilis (strain 168)"
DB04163,P22906,"Candida albicans (Yeast)"
DB04163,Q86XF0,"Homo sapiens (Human)"
DB04164,P29957,"Pseudoalteromonas haloplanktis (Alteromonas haloplanktis)"
DB04165,Q9ZAG3,"Rhodococcus erythropolis (Arthrobacter picolinophilus)"
DB04166,Q96RQ9,"Homo sapiens (Human)"
DB04166,P14920,"Homo sapiens (Human)"
DB04167,Q9RYA6,"Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / LMG 4051 / NBRC 15346 / NCIMB 9279 / R1 / VKM B-1422)"
DB04168,P56740,"Staphylococcus aureus"
DB04169,P28720,"Zymomonas mobilis subsp. mobilis (strain ATCC 31821 / ZM4 / CP4)"
DB04170,Q46822,"Escherichia coli (strain K12)"
DB04172,P00749,"Homo sapiens (Human)"
DB04173,P02943,"Escherichia coli (strain K12)"
DB04173,P49789,"Homo sapiens (Human)"
DB04174,P33038,"Enterobacter cloacae subsp. cloacae (strain ATCC 13047 / DSM 30054 / NBRC 13535 / NCDC 279-56)"
DB04175,P09467,"Homo sapiens (Human)"
DB04176,Q05603,"Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)"
DB04178,P17213,"Homo sapiens (Human)"
DB04178,P12235,"Homo sapiens (Human)"
DB04179,P00720,"Enterobacteria phage T4 (Bacteriophage T4)"
DB04180,P00918,"Homo sapiens (Human)"
DB04181,Q47066,"Escherichia coli"
DB04182,O34667,"Bacillus subtilis (strain 168)"
DB04183,Q8GBW6,"Propionibacterium freudenreichii subsp. shermanii"
DB04185,P00480,"Homo sapiens (Human)"
DB04185,P50440,"Homo sapiens (Human)"
DB04186,P24941,"Homo sapiens (Human)"
DB04187,P09488,"Homo sapiens (Human)"
DB04190,P03366,"Human immunodeficiency virus type 1 group M subtype B (isolate BH10) (HIV-1)"
DB04191,P05896,"Simian immunodeficiency virus (isolate Mm142-83) (SIV-mac) (Simian immunodeficiency virus rhesus monkey)"
DB04194,P61626,"Homo sapiens (Human)"
DB04195,P11217,"Homo sapiens (Human)"
DB04196,Q81VW8,"Bacillus anthracis"
DB04197,P05089,"Homo sapiens (Human)"
DB04198,Q27796,"Trypanosoma cruzi"
DB04198,P0ABP8,"Escherichia coli (strain K12)"
DB04199,P0A1X3,"Shigella sonnei"
DB04199,P0A1X2,"Shigella flexneri"
DB04199,Q7DB61,"Escherichia coli O157:H7"
DB04200,Q6PKH6,"Homo sapiens (Human)"
DB04201,P60906,"Escherichia coli (strain K12)"
DB04201,P56194,"Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579)"
DB04203,P00918,"Homo sapiens (Human)"
DB04204,P18031,"Homo sapiens (Human)"
DB04205,P06612,"Escherichia coli (strain K12)"
DB04205,P00644,"Staphylococcus aureus"
DB04206,P03706,"Escherichia phage lambda (Bacteriophage lambda)"
DB04207,Q9UDR5,"Homo sapiens (Human)"
DB04208,P95468,"Paracoccus denitrificans"
DB04209,P31224,"Escherichia coli (strain K12)"
DB04209,P0A0N5,"Staphylococcus haemolyticus"
DB04210,P01556,"Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961)"
DB04212,Q00740,"Pseudomonas sp. (strain ACP)"
DB04213,P34913,"Homo sapiens (Human)"
DB04214,P24666,"Homo sapiens (Human)"
DB04214,Q9BVJ7,"Homo sapiens (Human)"
DB04215,P07477,"Homo sapiens (Human)"
DB04216,P08631,"Homo sapiens (Human)"
DB04216,P48736,"Homo sapiens (Human)"
DB04216,Q6NUS8,"Homo sapiens (Human)"
DB04216,P25705,"Homo sapiens (Human)"
DB04216,P06576,"Homo sapiens (Human)"
DB04216,P36542,"Homo sapiens (Human)"
DB04216,P11309,"Homo sapiens (Human)"
DB04216,Q9AIU0,"Pseudomonas putida (strain DOT-T1E)"
DB04216,Q6NVY1,"Homo sapiens (Human)"
DB04216,Q5G940,"Helicobacter pylori (Campylobacter pylori)"
DB04216,O94768,"Homo sapiens (Human)"
DB04217,P32929,"Homo sapiens (Human)"
DB04217,P77444,"Escherichia coli (strain K12)"
DB04218,P00813,"Homo sapiens (Human)"
DB04220,P06971,"Escherichia coli (strain K12)"
DB04221,P0A5P0,"Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)"
DB04221,P0A5P0,"Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)"
DB04223,P29474,"Homo sapiens (Human)"
DB04223,P29475,"Homo sapiens (Human)"
DB04224,Q9NZD2,"Homo sapiens (Human)"
DB04224,P29498,"Schistosoma mansoni (Blood fluke)"
DB04224,P02689,"Homo sapiens (Human)"
DB04227,P03472,"Influenza A virus (strain A/Tern/Australia/G70C/1975 H11N9)"
DB04229,P04377,"Alcaligenes faecalis"
DB04230,O75390,"Homo sapiens (Human)"
DB04231,P00282,"Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)"
DB04232,P08254,"Homo sapiens (Human)"
DB04233,P0A917,"Escherichia coli (strain K12)"
DB04233,P0A910,"Escherichia coli (strain K12)"
DB04233,P39767,"Rhodobacter blasticus (Rhodopseudomonas blastica)"
DB04233,P02931,"Escherichia coli (strain K12)"
DB04233,P10384,"Escherichia coli (strain K12)"
DB04233,P33247,"Alicyclobacillus acidocaldarius subsp. acidocaldarius (strain ATCC 27009 / DSM 446 / JCM 5260 / NBRC 15652 / NCIMB 11725 / NRRL B-14509 / 104-1A) (Bacillus acidocaldarius)"
DB04233,P06129,"Escherichia coli (strain K12)"
DB04233,P04118,"Homo sapiens (Human)"
DB04233,P16233,"Homo sapiens (Human)"
DB04233,P08100,"Homo sapiens (Human)"
DB04233,P74334,"Synechocystis sp. (strain PCC 6803 / Kazusa)"
DB04233,P76045,"Escherichia coli (strain K12)"
DB04233,P0A915,"Escherichia coli (strain K12)"
DB04233,Q48152,"Haemophilus influenzae"
DB04233,P05695,"Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)"
DB04233,P32722,"Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)"
DB04233,P31243,"Rhodobacter capsulatus (Rhodopseudomonas capsulata)"
DB04233,Q9HUR5,"Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)"
DB04233,P07110,"Escherichia coli"
DB04233,Q9K597,"Escherichia coli"
DB04233,Q9RBW8,"Ralstonia pickettii (Burkholderia pickettii)"
DB04233,A5W4F4,"Pseudomonas putida (strain ATCC 700007 / DSM 6899 / BCRC 17059 / F1)"
DB04233,Q9HVJ6,"Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)"
DB04233,Q72JD8,"Thermus thermophilus (strain HB27 / ATCC BAA-163 / DSM 7039)"
DB04233,O33407,"Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)"
DB04234,P43235,"Homo sapiens (Human)"
DB04235,P80404,"Homo sapiens (Human)"
DB04237,P04745,"Homo sapiens (Human)"
DB04237,O67987,"Rhodococcus opacus (Nocardia opaca)"
DB04237,P00778,"Lysobacter enzymogenes"
DB04238,P07477,"Homo sapiens (Human)"
DB04239,P28720,"Zymomonas mobilis subsp. mobilis (strain ATCC 31821 / ZM4 / CP4)"
DB04241,P16932,"Burkholderia cepacia (Pseudomonas cepacia)"
DB04242,Q04416,"Arthrobacter sp."
DB04242,P20586,"Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)"
DB04242,P26602,"Escherichia coli (strain K12)"
DB04242,P00438,"Pseudomonas fluorescens"
DB04243,P0AGE0,"Escherichia coli (strain K12)"
DB04244,P43235,"Homo sapiens (Human)"
DB04245,P04584,"Human immunodeficiency virus type 2 subtype A (isolate ROD) (HIV-2)"
DB04246,P07477,"Homo sapiens (Human)"
DB04248,Q65CX5,"Bacillus licheniformis (strain ATCC 14580 / DSM 13 / JCM 2505 / NBRC 12200 / NCIMB 9375 / NRRL NRS-1264 / Gibson 46)"
DB04249,P99999,"Homo sapiens (Human)"
DB04250,P06276,"Homo sapiens (Human)"
DB04251,P03234,"Epstein-Barr virus (strain B95-8) (HHV-4) (Human herpesvirus 4)"
DB04251,P06276,"Homo sapiens (Human)"
DB04252,P05020,"Escherichia coli (strain K12)"
DB04253,P38489,"Escherichia coli (strain K12)"
DB04253,P16083,"Homo sapiens (Human)"
DB04254,P07900,"Homo sapiens (Human)"
DB04255,P03366,"Human immunodeficiency virus type 1 group M subtype B (isolate BH10) (HIV-1)"
DB04256,Q13255,"Homo sapiens (Human)"
DB04257,O31440,"Bacillus subtilis (strain 168)"
DB04257,P14779,"Bacillus megaterium (strain ATCC 14581 / DSM 32 / JCM 2506 / NBRC 15308 / NCIMB 9376 / NCTC 10342 / VKM B-512)"
DB04257,O67648,"Aquifex aeolicus (strain VF5)"
DB04258,P11473,"Homo sapiens (Human)"
DB04260,P00491,"Homo sapiens (Human)"
DB04261,P00808,"Bacillus licheniformis"
DB04262,O66529,"Aquifex aeolicus (strain VF5)"
DB04263,P11926,"Homo sapiens (Human)"
DB04264,P08179,"Escherichia coli (strain K12)"
DB04265,Q02834,"Micromonospora viridifaciens"
DB04265,Q04830,"Enterobacteria phage K1F (Bacteriophage K1F)"
DB04265,P12564,"Human parainfluenza 3 virus (strain Tex/12677/83) (HPIV-3)"
DB04265,P04958,"Clostridium tetani (strain Massachusetts / E88)"
DB04267,P04036,"Escherichia coli (strain K12)"
DB04267,P72024,"Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)"
DB04267,P72024,"Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)"
DB04268,P61626,"Homo sapiens (Human)"
DB04269,P07477,"Homo sapiens (Human)"
DB04270,P37231,"Homo sapiens (Human)"
DB04271,Q08499,"Homo sapiens (Human)"
DB04272,P0A955,"Escherichia coli (strain K12)"
DB04272,P32173,"Escherichia coli (strain K12)"
DB04272,P05042,"Escherichia coli (strain K12)"
DB04272,Q9X0N8,"Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)"
DB04272,P38489,"Escherichia coli (strain K12)"
